"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.428820833E0,6.906669002E-1,4.409405789E-1,-3.664099216E-2
1.438860833E0,6.780461968E-1,3.965766574E-1,-1.973376811E-1
1.448900833E0,5.987881389E-1,1.350633726E-2,-3.175061488E-1
1.458951958E0,4.629700369E-1,6.251104765E-1,-2.981191206E-1
1.468991958E0,8.041631102E-1,4.255113117E-1,-9.030135798E-1
1.479031958E0,8.317967590E-1,-1.526125478E-1,3.543675810E-1
1.489072958E0,3.147556186E-2,5.164183389E-1,7.185976607E-1
1.499112958E0,2.564096157E-1,2.795955069E-1,6.692050606E-1
1.509152958E0,4.536730737E-1,5.322033361E-2,3.037792253E-1
1.519192958E0,1.430660473E0,7.193098515E-3,-2.591977143E-1
1.529233958E0,1.672922604E0,7.887382284E-2,-4.159393466E-1
1.539273958E0,5.616863861E-1,1.019361185E-1,2.991248417E-1
1.549313958E0,3.979556135E-1,-2.034738223E-1,4.933863026E-1
1.559354958E0,9.169863056E-2,-1.351972738E-1,-1.490981519E-2
1.569394958E0,6.685674217E-1,-2.235571808E-1,-5.741468757E-1
1.579434958E0,1.274202723E0,-1.506437903E-1,-4.258392674E-1
1.589474958E0,1.149204309E0,-2.395250496E-1,8.088453412E-3
1.599515958E0,8.554248458E-1,-3.647826415E-1,1.239866996E-1
1.609585958E0,1.369629867E-1,-4.816006547E-1,-1.217413688E-1
1.619626958E0,-2.090996112E-1,-5.364212982E-1,-8.041845256E-1
1.629666958E0,-2.374849926E-1,-4.994914535E-1,-8.067239714E-1
1.639706958E0,4.122862255E-1,-3.147336915E-1,-2.127567887E-1
1.649747958E0,8.594287998E-1,-5.859484573E-1,2.461186624E-1
1.659787958E0,1.114290146E0,-4.385674133E-1,4.894406015E-1
1.669827958E0,1.405689281E-1,-1.755152144E-1,1.554154837E-1
1.679867958E0,-2.342406285E-1,-3.517523407E-1,-1.013462806E-1
1.689908958E0,-2.454371694E-1,-4.259417398E-1,-1.604294711E-1
1.699948958E0,5.053588786E-1,-4.577477425E-1,-9.176561773E-2
1.709988958E0,1.048062608E0,-4.565518407E-1,2.591328102E-1
1.720029958E0,1.013502713E0,-3.825007282E-1,4.481294382E-1
1.730069958E0,7.002596229E-1,-3.325352472E-1,3.966026044E-1
1.740109958E0,3.874677186E-1,-3.578666279E-1,4.214146793E-2
1.750149958E0,5.121206719E-1,-3.126093981E-1,6.517306566E-2
1.760190958E0,5.744557915E-1,-3.575407188E-1,3.597575444E-1
1.770230958E0,6.692699647E-1,-6.017543583E-1,4.903954518E-1
1.780270958E0,4.796747646E-1,-5.425862369E-1,4.083730495E-1
1.790311958E0,4.951121814E-1,-6.875638559E-1,1.665251935E-1
1.800351958E0,2.309626794E-1,-6.610481948E-1,6.283476412E-2
1.810391958E0,2.204069202E-1,-4.021660108E-1,1.279651451E-1
1.820431958E0,1.950224760E-1,-4.271339871E-1,2.449843025E-1
1.830472958E0,3.467821343E-1,-4.641603108E-1,2.851143283E-1
1.840512958E0,4.788900317E-1,-4.633188234E-1,2.099127030E-1
1.850552958E0,4.249878397E-1,-5.015308893E-1,3.944514138E-1
1.860593958E0,2.767604844E-1,-6.498642985E-1,2.311597306E-1
1.870633958E0,7.547008552E-2,-5.414345547E-1,3.921318233E-2
1.880673958E0,1.783393465E-1,-3.656475909E-1,-7.869767547E-2
