"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.656504000E0,1.122665405E0,2.160008240E-1,9.916728058E0
1.666545000E0,1.358874207E0,2.776725769E-1,9.868378601E0
1.676585000E0,1.401685181E0,3.821553040E-1,9.850565643E0
1.686625000E0,1.331181793E0,1.654060364E-1,9.988878021E0
1.696665000E0,1.090931396E0,6.242019653E-2,9.938133545E0
1.706706000E0,1.107696533E0,1.950444031E-1,9.712402954E0
1.716746000E0,1.299298096E0,3.817062378E-1,9.682016144E0
1.726786000E0,1.534608765E0,4.062551880E-1,9.825268250E0
1.736827000E0,1.576371918E0,1.886077881E-1,9.849966888E0
1.746867000E0,1.329535217E0,3.064128113E-1,9.714049530E0
1.756907000E0,1.431323547E0,4.960684204E-1,9.667496338E0
1.766947000E0,1.409918060E0,5.046006775E-1,9.604627075E0
1.776988000E0,1.655407562E0,3.300636292E-1,9.828860779E0
1.787028000E0,1.725312195E0,5.089416504E-1,9.817035370E0
1.797068000E0,1.557960205E0,7.575746155E-1,9.715546417E0
1.807109000E0,1.426383820E0,8.271798706E-1,9.651479645E0
1.817149000E0,1.384620667E0,6.385720825E-1,9.778565369E0
1.827189000E0,1.677112427E0,6.891668701E-1,9.877210236E0
1.837229000E0,1.745370483E0,7.900570679E-1,9.808952179E0
1.847270000E0,1.550475769E0,8.422984314E-1,9.895322571E0
1.857310000E0,1.543141022E0,7.875123596E-1,9.826914825E0
1.867350000E0,1.313219147E0,9.160949707E-1,9.802964630E0
1.877390000E0,1.483415222E0,9.123527527E-1,9.693542175E0
1.887431000E0,1.597178650E0,8.068222046E-1,9.625284119E0
1.897471000E0,1.293759613E0,7.955955505E-1,9.671388245E0
1.907511000E0,1.028960266E0,9.398954773E-1,9.539063416E0
1.917552000E0,8.119116211E-1,8.267308044E-1,9.598938904E0
1.927592000E0,8.033793640E-1,7.979905701E-1,9.760003967E0
1.937632000E0,1.090182953E0,8.780740356E-1,9.654772797E0
1.947672000E0,9.084608459E-1,8.520281982E-1,9.916278992E0
1.957713000E0,7.614665222E-1,8.725355530E-1,9.901310120E0
1.967753000E0,5.237608337E-1,1.033450928E0,9.766889648E0
1.977793000E0,4.397854614E-1,7.137158203E-1,9.765542450E0
1.987834000E0,6.457571411E-1,8.744815063E-1,9.965825958E0
1.997874000E0,3.403921509E-1,1.004561005E0,9.989776154E0
2.007914000E0,2.264790344E-1,9.319619751E-1,9.811197510E0
2.017954000E0,8.786727905E-2,8.852590942E-1,9.688752136E0
2.027995000E0,1.673519897E-1,9.604028320E-1,9.673034821E0
2.038005000E0,3.582051086E-1,9.084608459E-1,9.870773621E0
2.048045000E0,1.320254517E-1,7.391629028E-1,1.032433044E1
2.058085000E0,2.844085693E-2,9.056167603E-1,1.013662079E1
2.068125000E0,-2.269281006E-1,9.758207703E-1,9.856253815E0
2.078166000E0,-3.532653809E-1,8.634045410E-1,9.692644043E0
